year,rank,distributor,market_share,total_gross,movies_tracked,movies_released
2014,158,The Ashton Times,0.0,4000000.0,1,0
2014,159,Scarlet Sky Productions,0.0,3600000.0,1,1
2014,160,Doppelganger Releasing,0.0,3500000.0,2,2
2014,161,Brothers' Ink Productions,0.0,3500000.0,1,1
2014,162,FilmDistrict,0.0,3100000.0,1,0
2014,163,Velvet Films,0.0,3000000.0,1,1
2014,164,Striped Entertainment,0.0,2600000.0,1,1
2014,165,Fox Trail Productions,0.0,2300000.0,1,1
2014,166,Follow Your Nose Films,0.0,1900000.0,1,0
2014,167,Archstone,0.0,1100000.0,1,1
2014,168,Phantom Pain Films,0.0,400000.0,1,1
2015,1,Universal,0.213,2444900000.0,23,21
2015,2,Buena Vista,0.198,2280200000.0,15,11
2015,3,Warner Bros.,0.139,1604000000.0,39,27
2015,4,20th Century Fox,0.113,1302900000.0,24,17
2015,5,Sony / Columbia,0.084,966300000.0,20,16
2015,6,Paramount,0.059000000000000004,674700000.0,16,12
2015,7,Lionsgate,0.059000000000000004,673800000.0,27,25
2015,8,New Line,0.028999999999999998,337400000.0,6,4
2015,9,Weinstein Company,0.026000000000000002,301500000.0,14,11
2015,10,Fox Searchlight,0.01,119300000.0,11,8
2015,11,Focus Features,0.01,117600000.0,12,10
2015,12,Relativity,0.006,74200000.0,6,4
2015,13,Open Road Films,0.006,70200000.0,8,6
2015,14,STX Entertainment,0.006,63900000.0,2,2
2015,15,Sony Classics,0.005,62000000.0,23,19
2015,16,A24,0.005,55600000.0,11,9
2015,17,Roadside Attractions,0.003,37200000.0,12,10
2015,18,Broad Green Pictures,0.003,34700000.0,7,7
2015,19,Pure Flix,0.002,28400000.0,3,3
2015,20,Eros,0.002,23600000.0,14,14
2015,21,Bleecker Street,0.002,22500000.0,5,5
2015,22,CBS Films,0.002,20500000.0,1,1
2015,23,Radius-TWC,0.002,17500000.0,10,9
2015,24,EuropaCorp,0.001,16100000.000000002,2,2
2015,25,IFC,0.001,12400000.0,35,30
2015,26,UTV Communications,0.001,10200000.0,6,5
2015,27,FUNimation Films,0.001,8900000.0,4,4
2015,28,Magnolia,0.001,7300000.0,26,23
2015,29,High Top Releasing,0.001,7200000.0,1,1
2015,30,BH Tilt,0.001,7200000.0,1,1
2015,31,Blue SKy Cinema,0.001,6700000.0,1,1
2015,32,FIP,0.001,6400000.0,7,7
2015,33,Well Go USA,0.001,6000000.0,11,11
2015,34,Samuel Goldwyn,0.0,5400000.0,7,7
2015,35,China Lion,0.0,5200000.0,21,17
2015,36,Freestyle Releasing,0.0,4900000.0,16,16
2015,37,Music Box Films,0.0,4800000.0,15,12
2015,38,CJ Entertainment,0.0,4700000.0,16,15
2015,39,Unison/Paladin,0.0,3500000.0,1,1
2015,40,The Orchard,0.0,3100000.0,9,9
2015,41,IMAX,0.0,2900000.0,4,0
2015,42,Alchemy,0.0,2700000.0,6,6
2015,43,Cohen Media Group,0.0,2600000.0,12,11
2015,44,Shorts International,0.0,2400000.0,1,1
2015,45,Yash Raj,0.0,2400000.0,2,2
2015,46,Clarius Entertainment,0.0,2200000.0,1,1
2015,47,Cinelou Films,0.0,2000000.0,1,1
2015,48,GKIDS,0.0,1900000.0,5,3
2015,49,Gathr Films,0.0,1800000.0,9,6
2015,50,National Geographic Entertainment,0.0,1700000.0,1,0
2015,51,Universal Home Entertainment,0.0,1700000.0,1,1
2015,52,Aascar Film,0.0,1400000.0,1,1
2015,53,Eleven Arts,0.0,1400000.0,4,2
2015,54,Excel,0.0,1300000.0,1,1
2015,55,Kino Lorber,0.0,1300000.0,35,24
2015,56,Purdie Distribution,0.0,1200000.0,3,2
2015,57,Picturehouse (II),0.0,1000000.0,2,2
2015,58,Oscilloscope Pictures,0.0,989000000000.0,9,8
2015,59,Thinking Man Films,0.0,926000000000.0,1,1
2015,60,Gravitas Ventures,0.0,811000000000.0,5,5
2015,61,Rialto,0.0,777000000000.0,13,9
2015,62,Drafthouse,0.0,732000000000.0,12,9
2015,63,Amplify,0.0,725000000000.0,3,3
2015,64,Abramorama,0.0,719000000000.0,4,4
2015,65,International Film Circuit,0.0,698000000000.0,5,4
2015,66,Fox Star Studios,0.0,614000000000.0,1,1
2015,67,Counterpoint Films,0.0,568000000000.0,1,0
2015,68,Reliance Films,0.0,565000000000.0,2,2
2015,69,Cinema Guild,0.0,563000000000.0,7,5
2015,70,Janus Films,0.0,544000000000.0,4,4
2015,71,PBS Distribution,0.0,517000000000.0,1,1
2015,72,Entertainment One,0.0,501000000000.0,1,1
2015,73,Strand,0.0,469000000000.0,16,15
2015,74,Showtime,0.0,465000000000.0,2,2
2015,75,Film Movement,0.0,434000000000.0,12,11
2015,76,The Ciesla Foundation,0.0,427000000000.0,1,1
2015,77,Five & Two Pictures,0.0,422000000000.0,1,0
2015,78,Submarine Deluxe,0.0,422000000000.0,5,4
2015,79,Adopt Films,0.0,353000000000.0,1,1
2015,80,Aspiration Media,0.0,347000000000.0,1,1
2015,81,Ripple Effect Inc.,0.0,316000000000.0,1,1
2015,82,FilmRise,0.0,260000000000.0,2,2
2015,83,The Film Arcade,0.0,250000000000.0,6,6
2015,84,Play Now Enterprise,0.0,240000000000.0,1,1
2015,85,Saban Films,0.0,231000000000.0,1,0
2015,86,Starz Media,0.0,230000000000.0,2,2
2015,87,Atlas Distribution,0.0,228000000000.0,1,1
2015,88,Liberty Studios,0.0,177000000000.0,1,0
2015,89,Zipporah Films,0.0,169000000000.0,2,1
2015,90,First Run,0.0,166000000000.0,15,13
2015,91,Sundance Selects,0.0,142000000000.0,1,1
2015,92,Argot Pictures,0.0,141000000000.0,2,2
2015,93,Indican,0.0,134000000000.0,15,15
2015,94,Zeitgeist,0.0,133000000000.0,4,2
2015,95,Tribeca Film,0.0,117000000000.0,6,5
2015,96,Azoland,0.0,116000000000.0,1,1
2015,97,Distrib Films,0.0,115000000000.0,10,9
2015,98,FilmBuff,0.0,113000000000.0,1,1
2015,99,Proud Mother Pictures,0.0,107000000000.0,1,0
2015,100,First Pond,0.0,101000000000.0,1,1
2015,101,Bloodvine Media,0.0,96700000.0,1,1
2015,102,Icarus Films,0.0,93000000.0,11,5
2015,103,United Entertainment Partners,0.0,92700000.0,1,1
2015,104,BBC Worldwide North America,0.0,92200000.0,2,2
2015,105,Holt Hamilton Films,0.0,91000000.0,1,1
2015,106,"Monterey Media, Inc.",0.0,86800000.0,12,10
2015,107,Image Entertainment,0.0,78400000.0,1,1
2015,108,The Film Collaborative,0.0,78300000.0,1,1
2015,109,Dada Films,0.0,75800000.0,2,0
2015,110,Rocky Mountain Pictures,0.0,72300000.0,1,0
2015,111,Vertical Entertainment,0.0,68400000.0,1,1
2015,112,Epic Pictures,0.0,67099999.99999999,1,1
2015,113,Cinema Libre,0.0,52100000.0,3,3
2015,114,Netflix,0.0,51000000.0,1,1
2015,115,Monument Releasing,0.0,49800000.0,3,3
2015,116,Truth Aid,0.0,49700000.0,1,1
2015,117,Participant Media,0.0,49000000.0,2,2
2015,118,Cinema Libre Studio,0.0,47900000.0,2,2
2015,119,Big World Pictures,0.0,40600000.0,3,2
2015,120,Strasson Group,0.0,39700000.0,1,1
2015,121,Carlotta Films,0.0,31500000.0,1,1
2015,122,Archstone,0.0,31200000.0,2,2
2015,123,Providence Film Partners,0.0,30700000.0,1,1
2015,124,Independent,0.0,30200000.0,1,1
2015,125,Screen Media,0.0,28800000.0,2,2
2015,126,Vitagraph,0.0,26700000.0,1,1
2015,127,American Experience Films,0.0,26100000.0,1,0
2015,128,Watchman Pictures,0.0,22200000.0,1,1
2015,129,Mongrel Media,0.0,20500000.0,2,2
2015,130,"Bramacharia, LLC",0.0,20400000.0,1,1
2015,131,Paladin,0.0,20100000.0,1,1
2015,132,Wingate Distribution,0.0,19000000.0,1,1
2015,133,Focus World,0.0,17500000.0,1,1
2015,134,In the Light,0.0,17000000.0,1,1
2015,135,Rumur Releasing,0.0,16600000.000000002,1,1
2015,136,Plymptoons,0.0,15100000.0,1,1
2015,137,Cafe Pictures,0.0,14600000.0,1,1
2015,138,Fork Films,0.0,12300000.0,1,1
2015,139,Under the Milky Way,0.0,12200000.0,1,1
2015,140,Corinth Films,0.0,12100000.0,1,1
2015,141,Future Educational Films,0.0,11100000.0,1,0
2015,142,Anchor Bay Films,0.0,11000000.0,1,1
2015,143,Hacienda,0.0,11000000.0,1,1
2015,144,Paramount Insurge,0.0,10900000.0,2,2
2015,145,Autlook Films,0.0,10200000.0,1,1
2015,146,City Drive Films,0.0,10000000.0,1,1
2015,147,Honorara Productions,0.0,7900000.0,1,1
2015,148,Bond/360,0.0,7700000.0,1,0
2015,149,Saboteur Media,0.0,7400000.0,1,1
2015,150,The Vladar Company,0.0,5900000.0,1,1
2015,151,Phase 4,0.0,5800000.0,1,1
2015,152,Kino,0.0,5700000.0,1,1
2015,153,Candy Factory,0.0,5700000.0,1,1
2015,154,The Film Desk,0.0,5300000.0,2,1
2015,155,Hanover Multimedia,0.0,5000000.0,1,1
2015,156,The American Film Company,0.0,4600000.0,1,1
2015,157,Cinema Purgatorio,0.0,4300000.0,1,1
2015,158,Driving With Our Eyes Shut,0.0,4200000.0,1,0
2015,159,Dark Frames,0.0,3800000.0,1,1
2015,160,Postmill,0.0,3700000.0,1,1
2015,161,Industrial House,0.0,3300000.0,1,1
2015,162,Reel One,0.0,3200000.0,1,1
2015,163,Tombstone,0.0,2700000.0,1,1
2015,164,Film Desk,0.0,2700000.0,1,1
2015,165,Zell-Koj Studio,0.0,1700000.0,1,1
2015,166,The Ashton Times,0.0,700000.0,1,0
2015,167,Millennium Ent.,0.0,400000.0,1,0
2015,168,Area23a,0.0,300000.0,1,0
2015,169,Unknown,0.0,100000.0,1,1
2016,1,Buena Vista,0.263,3000900000.0,16,13
2016,2,Warner Bros.,0.16699999999999998,1902200000.0,35,23
2016,3,20th Century Fox,0.129,1468900000.0,22,16
2016,4,Universal,0.124,1408000000.0,20,17
2016,5,Sony / Columbia,0.08,911500000.0,27,22
2016,6,Paramount,0.077,876800000.0,18,15
2016,7,Lionsgate,0.057999999999999996,665000000.0,27,24
2016,8,Focus Features,0.017,196700000.0,12,10
2016,9,STX Entertainment,0.017,195600000.0,7,6
2016,10,Open Road Films,0.009000000000000001,107000000.0,8,7
2016,11,Roadside Attractions,0.006999999999999999,75700000.0,11,10
2016,12,A24,0.006,65800000.0,20,18
2016,13,Weinstein Company,0.006,64900000.00000001,11,7
2016,14,Fox Searchlight,0.005,51300000.0,7,5
2016,15,Broad Green Pictures,0.003,37100000.0,6,6
2016,16,Bleecker Street,0.003,33800000.0,7,6
2016,17,Sony Classics,0.003,32000000.0,21,16
2016,18,EuropaCorp,0.003,30100000.0,3,3
2016,19,Pure Flix,0.002,25300000.0,4,3
2016,20,Relativity,0.002,19800000.0,2,2
2016,21,BH Tilt,0.001,15600000.0,2,2
2016,22,IFC,0.001,13800000.0,22,22
2016,23,Quality Flix,0.001,13100000.0,1,1
2016,24,Gramercy,0.001,12700000.0,1,1
2016,25,UTV Communications,0.001,11300000.0,7,6
2016,26,Freestyle Releasing,0.001,11000000.0,8,7
2016,27,FIP,0.001,10700000.0,6,6
2016,28,IMAX,0.001,10400000.0,6,3
2016,29,Yash Raj,0.001,9000000.0,3,3
2016,30,Well Go USA,0.001,8500000.0,13,12
2016,31,The Orchard,0.001,7400000.0,13,13
2016,32,Eros,0.001,7400000.0,14,13
2016,33,Magnolia,0.001,6600000.0,31,28
2016,34,Fathom,0.0,5500000.0,2,2
2016,35,Music Box Films,0.0,5400000.0,13,11
2016,36,China Lion,0.0,4600000.0,15,13
2016,37,The Film Arcade,0.0,4400000.0,2,2
2016,38,CineGalaxy,0.0,4400000.0,3,3
2016,39,Drafthouse,0.0,4200000.0,7,6
2016,40,Reliance Big Pictures,0.0,3500000.0,2,2
2016,41,Abramorama,0.0,3300000.0,10,9
2016,42,Blue SKy Cinema,0.0,3100000.0,2,2
2016,43,CJ Entertainment,0.0,3000000.0,16,15
2016,44,Shorts International,0.0,2800000.0,1,1
2016,45,FUNimation Films,0.0,2600000.0,5,5
2016,46,Strasson Group,0.0,2300000.0,1,0
2016,47,Cohen Media Group,0.0,2100000.0,13,11
2016,48,Hammond,0.0,2000000.0,1,1
2016,49,Oscilloscope Pictures,0.0,1900000.0,10,9
2016,50,Kino Lorber,0.0,1500000.0,38,30
2016,51,Entertainment One,0.0,1500000.0,4,3
2016,52,FilmRise,0.0,1200000.0,13,12
2016,53,Cinema Libre,0.0,1200000.0,2,2
2016,54,Cinema Libre Studio,0.0,1200000.0,2,2
2016,55,Amplify,0.0,1200000.0,1,1
2016,56,Menemsha,0.0,1200000.0,2,2
2016,57,GKIDS,0.0,1100000.0,6,5
2016,58,Yari Film Group,0.0,1100000.0,1,1
2016,59,LifeWay Films,0.0,1100000.0,1,1
2016,60,Zee TV,0.0,1100000.0,1,1
2016,61,IMG Films,0.0,996000000000.0,1,1
2016,62,Gathr Films,0.0,957000000000.0,6,6
2016,63,Gaatri Media,0.0,898000000000.0,1,1
2016,64,Indican,0.0,843000000000.0,23,15
2016,65,Saban Films,0.0,780000000000.0,1,1
2016,66,Purdie Distribution,0.0,744000000000.0,1,1
2016,67,Janus Films,0.0,736000000000.0,8,8
2016,68,Strand,0.0,730000000000.0,18,17
2016,69,Tugg ,0.0,664000000000.0,4,4
2016,70,Rialto,0.0,641000000000.0,9,7
2016,71,Film Movement,0.0,522000000000.0,13,12
2016,72,Starz Media,0.0,519000000000.0,3,3
2016,73,Mongrel Media,0.0,511000000000.0,3,1
2016,74,JBG Pictures,0.0,467000000000.0,1,1
2016,75,Eleven Arts,0.0,448000000000.0,2,2
2016,76,ArtAffects,0.0,420000000000.0,1,1
2016,77,Vertical Entertainment,0.0,393000000000.0,3,3
2016,78,Focus World,0.0,367000000000.0,6,6
2016,79,Asia Releasing,0.0,350000000000.0,1,1
2016,80,Reliance Films,0.0,332000000000.0,1,1
2016,81,Viva Pictures Distribution,0.0,322000000000.0,1,1
2016,82,Forewarned,0.0,317000000000.0,1,1
2016,83,Zeitgeist,0.0,289000000000.0,7,7
2016,84,Samuel Goldwyn,0.0,287000000000.0,7,7
2016,85,Vitagraph,0.0,286000000000.0,1,1
2016,86,Grasshopper Film,0.0,252000000000.0,6,6
2016,87,Icarus Films,0.0,237000000000.0,17,9
2016,88,The Film Collaborative,0.0,237000000000.0,6,5
2016,89,Sky Island Films,0.0,230000000000.0,1,1
2016,90,CanZion Films,0.0,226000000000.0,3,3
2016,91,First Run,0.0,207000000000.0,16,16
2016,92,Gravitas Ventures,0.0,174000000000.0,4,4
2016,93,Little Flower,0.0,170000000000.0,1,1
2016,94,Paladin,0.0,160000000000.0,4,4
2016,95,Michael Moore,0.0,149000000000.0,1,1
2016,96,,0.0,148000000000.0,4,4
2016,97,Five & Two Pictures,0.0,141000000000.0,3,2
2016,98,Pan Media & Entertainment,0.0,126000000000.0,1,1
2016,99,Submarine Deluxe,0.0,120000000000.0,1,0
2016,100,Big World Pictures,0.0,119000000000.0,2,2
2016,101,Providence Film Partners,0.0,113000000000.0,1,0
2016,102,Screen Media,0.0,111000000000.0,3,3
2016,103,International Film Circuit,0.0,109000000000.0,2,1
2016,104,Collective Eye,0.0,100000000000.0,1,1
2016,105,GVN Releasing,0.0,94300000.0,1,1
2016,106,Matson Films,0.0,88700000.0,3,3
2016,107,Cleopatra Films,0.0,82700000.0,1,1
2016,108,Shadow Dist.,0.0,71500000.0,1,1
2016,109,Vanish Films,0.0,71200000.0,1,1
2016,110,Vanishing Angle Films,0.0,60400000.0,1,1
2016,111,UnionDocs,0.0,60000000.0,1,1
2016,112,"Monterey Media, Inc.",0.0,59800000.0,7,7
2016,113,Dreamwest,0.0,57800000.0,1,1
2016,114,American Experience Films,0.0,57600000.0,1,1
2016,115,Distrib Films,0.0,57300000.0,6,6
2016,116,"Ghosts Media, Inc.",0.0,55600000.0,1,1
2016,117,High Top Releasing,0.0,50300000.0,1,1
2016,118,Sundance Selects,0.0,50200000.0,1,1
2016,119,Hannover House,0.0,46100000.0,2,2
2016,120,Richmond Media Ent.,0.0,45500000.0,1,1
2016,121,Cartuna,0.0,44200000.0,1,1
2016,122,Lightyear Entertainment,0.0,43600000.0,1,1
2016,123,Area23a,0.0,39900000.0,1,1
2016,124,Transatlantic,0.0,36900000.0,1,1
2016,125,International WOW,0.0,36400000.0,1,1
2016,126,Linn Productions,0.0,35800000.0,1,1
2016,127,Argot Pictures,0.0,31700000.0,2,1
2016,128,25th Frame,0.0,29500000.0,1,1
2016,129,Electric Entertainment,0.0,27100000.0,1,1
2016,130,Jampa,0.0,26700000.0,1,1
2016,131,In the Light,0.0,24100000.0,1,0
2016,132,Orion Pictures,0.0,22700000.0,2,2
2016,133,Long Shot Factory,0.0,22300000.0,1,1
2016,134,Red Dirt Pictures,0.0,22300000.0,1,1
2016,135,CAVU,0.0,19600000.0,1,1
2016,136,Rocky Mountain Pictures,0.0,19100000.0,1,1
2016,137,Wonder Vision,0.0,18700000.0,1,1
2016,138,Zipporah Films,0.0,18600000.0,1,0
2016,139,Eammon Films,0.0,18100000.0,1,1
2016,140,WRA Productions,0.0,18100000.0,1,1
2016,141,Monument Releasing,0.0,16500000.0,2,1
2016,142,Independent,0.0,16000000.0,2,2
2016,143,Bloodvine Media,0.0,15000000.0,1,0
2016,144,Bow and Arrow,0.0,14100000.0,1,1
2016,145,Hey Jude Productions,0.0,13800000.0,1,1
2016,146,Corinth Films,0.0,13800000.0,2,2
2016,147,Epic Pictures,0.0,11300000.0,1,1
2016,148,Archstone,0.0,11200000.0,1,1
2016,149,Gemelli,0.0,10800000.0,1,1
2016,150,Mirror Images Ltd.,0.0,10100000.0,1,1
2016,151,Under the Milky Way,0.0,9900000.0,1,1
2016,152,26 Aries,0.0,9500000.0,1,1
2016,153,Mainstreet,0.0,8800000.0,1,1
2016,154,BBC Worldwide North America,0.0,7500000.0,1,1
2016,155,The Ciesla Foundation,0.0,7000000.0,1,0
2016,156,JSenko,0.0,7000000.0,1,1
2016,157,Brainstorm Media,0.0,6900000.0,1,1
2016,158,Boxcar,0.0,5900000.0,1,1
2016,159,Surla Films,0.0,5800000.0,1,1
2016,160,Driving With Our Eyes Shut,0.0,5400000.0,2,2
2016,161,Uncork'd,0.0,3800000.0,1,1
2016,162,Masters Media,0.0,3400000.0,1,1
2016,163,Medallion,0.0,3100000.0,1,1
2016,164,Artmattan Prods.,0.0,2800000.0,1,1
2016,165,Anchor Bay Films,0.0,2000000.0,1,1
2016,166,MarVista Entertainment,0.0,1600000.0,1,1
2016,167,FilmBuff,0.0,1500000.0,1,1
2016,168,Holt Hamilton Films,0.0,400000.0,1,0
2017,1,Buena Vista,0.218,2410400000.0,12,8
2017,2,Warner Bros.,0.184,2035000000.0,33,20
2017,3,Universal,0.138,1528900000.0,16,14
2017,4,20th Century Fox,0.12,1326000000.0,19,14
2017,5,Sony / Columbia,0.096,1059900000.0000001,29,26
2017,6,Lionsgate,0.08,885000000.0,22,19
2017,7,Paramount,0.048,534299999.99999994,18,12
2017,8,STX Entertainment,0.019,207300000.0,9,8
2017,9,Focus Features,0.012,129900000.0,10,7
2017,10,Weinstein Company,0.011000000000000001,124700000.0,8,7
2017,11,Open Road Films,0.01,108800000.0,9,9
2017,12,A24,0.009000000000000001,101900000.0,17,15
2017,13,Fox Searchlight,0.009000000000000001,99300000.0,12,11
2017,14,Bleecker Street,0.005,59700000.0,7,6
2017,15,Entertainment Studios,0.004,48200000.0,4,4
2017,16,Roadside Attractions,0.004,39100000.0,10,9
2017,17,Aviron,0.003,30700000.0,1,1
2017,18,Sony Classics,0.003,30500000.0,18,12
2017,19,BH Tilt,0.003,29700000.0,5,5
2017,20,Fathom,0.002,27200000.0,26,26
2017,21,Pure Flix,0.002,23700000.0,3,3
2017,22,Broad Green Pictures,0.002,21000000.0,5,4
2017,23,Annapurna Pictures,0.002,20500000.0,3,3
2017,24,Great India Films,0.002,20200000.0,1,1
2017,25,Magnolia,0.001,11800000.0,26,22
2017,26,Neon,0.001,9500000.0,7,7
2017,27,Yash Raj,0.001,7500000.0,4,4
2017,28,Atlas Distribution,0.001,7400000.0,4,4
2017,29,The Orchard,0.001,6900000.0,16,14
2017,30,IFC,0.001,6800000.0,26,23
2017,31,IMAX,0.001,6700000.0,5,1
2017,32,FIP,0.001,6400000.0,7,7
2017,33,FUNimation Films,0.001,6400000.0,5,5
2017,34,Good Deed,0.001,6300000.0,3,3
2017,35,Well Go USA,0.001,5700000.0,26,24
2017,36,UTV Communications,0.0,4900000.0,2,1
2017,37,Oscilloscope Pictures,0.0,4600000.0,13,11
2017,38,Cohen Media Group,0.0,4500000.0,13,13
2017,39,China Lion,0.0,4200000.0,12,11
2017,40,Music Box Films,0.0,3900000.0,10,7
2017,41,Cinelou Films,0.0,3600000.0,1,1
2017,42,Novus,0.0,3500000.0,1,1
2017,43,Abramorama,0.0,3400000.0,21,19
2017,44,Zee TV,0.0,3300000.0,1,1
2017,45,CJ Entertainment,0.0,3200000.0,11,9
2017,46,Entertainment One,0.0,2800000.0,1,1
2017,47,Shorts International,0.0,2800000.0,1,1
2017,48,H Collective,0.0,2700000.0,1,1
2017,49,Screen Media,0.0,2500000.0,2,2
2017,50,Electric Entertainment,0.0,2500000.0,1,1
2017,51,Eleven Arts,0.0,2400000.0,4,4
2017,52,High Top Releasing,0.0,2300000.0,1,1
2017,53,Purdie Distribution,0.0,2200000.0,4,4
2017,54,FilmRise,0.0,1900000.0,21,15
2017,55,Reliance Big Pictures,0.0,1800000.0,1,1
2017,56,Gunpowder & Sky,0.0,1700000.0,2,2
2017,57,River Rain,0.0,1700000.0,1,1
2017,58,Kino Lorber,0.0,1700000.0,32,28
2017,59,CBS Films,0.0,1500000.0,2,2
2017,60,Menemsha,0.0,1400000.0,3,3
2017,61,Amazon Studios,0.0,1300000.0,1,1
2017,62,Faith Media,0.0,1200000.0,1,1
2017,63,Independent,0.0,1100000.0,5,5
2017,64,Distrib Films,0.0,1100000.0,3,3
2017,65,Eros,0.0,1000000.0,3,3
2017,66,Screenvision,0.0,1000000.0,1,1
2017,67,Reliance Films,0.0,1000000.0,1,1
2017,68,Gathr Films,0.0,911000000000.0,5,8
2017,69,Janus Films,0.0,891000000000.0,10,9
2017,70,GKIDS,0.0,759000000000.0,7,6
2017,71,PBS Distribution,0.0,733000000000.0,3,3
2017,72,Film Movement,0.0,708000000000.0,19,19
2017,73,Focus World,0.0,515000000000.0,1,1
2017,74,Orion Pictures,0.0,494000000000.0,5,5
2017,75,Indican,0.0,436000000000.0,26,17
2017,76,Paladin,0.0,416000000000.0,5,5
2017,77,Vitagraph,0.0,411000000000.0,3,3
2017,78,Samuel Goldwyn,0.0,379000000000.0,4,4
2017,79,Gravitas Ventures,0.0,376000000000.0,5,5
2017,80,Strand,0.0,374000000000.0,13,12
2017,81,The Film Arcade,0.0,292000000000.0,2,2
2017,82,Zeitgeist,0.0,286000000000.0,3,3
2017,83,Matson Films,0.0,280000000000.0,6,5
2017,84,ArtAffects,0.0,266000000000.0,2,2
2017,85,Rialto,0.0,240000000000.0,9,7
2017,86,Arrow Films,0.0,239000000000.0,4,4
2017,87,Sumerian Films,0.0,238000000000.0,1,1
2017,88,Argot Pictures,0.0,181000000000.0,5,5
2017,89,First Run,0.0,177000000000.0,12,12
2017,90,Smith Global ,0.0,169000000000.0,1,1
2017,91,Cinema Guild,0.0,163000000000.0,7,7
2017,92,Abkco Films,0.0,153000000000.0,1,1
2017,93,Zipporah Films,0.0,151000000000.0,1,1
2017,94,Submarine Deluxe,0.0,137000000000.0,2,2
2017,95,Society Films,0.0,128000000000.0,1,1
2017,96,Parade Deck Films,0.0,117000000000.0,9,9
2017,97,Grasshopper Film,0.0,108000000000.0,5,5
2017,98,Collective Eye,0.0,107000000000.0,1,0
2017,99,CFI Releasing,0.0,94200000.0,1,1
2017,100,BBC Worldwide North America,0.0,81300000.0,1,1
2017,101,Icarus Films,0.0,73100000.0,12,4
2017,102,Bond/360,0.0,69900000.0,3,3
2017,103,Under the Milky Way,0.0,66200000.0,4,3
2017,104,Dada Films,0.0,65400000.00000001,1,1
2017,105,Shout! Factory,0.0,62400000.0,1,1
2017,106,Cinema Libre Studio,0.0,60300000.0,1,1
2017,107,Crimson Forest,0.0,54200000.0,1,1
2017,108,Vertical Entertainment,0.0,53200000.0,4,4
2017,109,Sarkasmos,0.0,51500000.0,1,1
2017,110,Cinema Libre,0.0,45500000.0,1,1
2017,111,"Monterey Media, Inc.",0.0,37700000.0,2,2
2017,112,Super,0.0,33200000.000000004,1,1
2017,113,Freestyle Releasing,0.0,31400000.0,4,3
2017,114,Epic Pictures,0.0,30100000.0,3,3
2017,115,Lucid Dreaming Inc.,0.0,29700000.0,1,1
2017,116,Newcity,0.0,29600000.0,1,1
2017,117,Big World Pictures,0.0,29200000.0,1,1
2017,118,Barn Owl,0.0,25300000.0,1,1
2017,119,CAVU,0.0,25300000.0,1,1
2017,120,CARUSEL,0.0,24700000.0,1,1
2017,121,Eammon Films,0.0,22800000.0,1,1
2017,122,EuropaCorp,0.0,21200000.0,2,0
2017,123,The Film Collaborative,0.0,18900000.0,2,1
2017,124,FilmBuff,0.0,17900000.0,1,1
2017,125,,0.0,17600000.0,4,4
2017,126,CanZion Films,0.0,15300000.0,1,0
2017,127,AMBI,0.0,10800000.0,1,1
2017,128,Amor,0.0,10300000.0,1,1
2017,129,TriCoast Worldwide,0.0,10200000.0,1,1
2017,130,Five & Two Pictures,0.0,9300000.0,1,0
2017,131,Arrow Releasing,0.0,8400000.0,1,1
2017,132,Hannover House,0.0,6800000.0,1,0
2017,133,Mypheduh Films,0.0,6800000.0,1,1
2017,134,Monument Releasing,0.0,6700000.0,1,1
2017,135,Global Digital,0.0,6500000.0,1,1
2017,136,Medallion,0.0,6200000.0,1,0
2017,137,Archstone,0.0,6000000.0,1,1
2017,138,Paramount Classics,0.0,5900000.0,1,1
2017,139,Factory,0.0,5500000.0,1,1
2017,140,Swen,0.0,4700000.0,2,2
2017,141,Vladar Company,0.0,4400000.0,1,1
2017,142,Unknown,0.0,4400000.0,1,1
2017,143,Smarthouse,0.0,3800000.0,1,1
2017,144,Hibernation,0.0,3600000.0,1,1
2017,145,Hey Jude Productions,0.0,3300000.0,1,0
2017,146,Lightyear Entertainment,0.0,3000000.0,1,0
2017,147,Uncork'd,0.0,2900000.0,1,1
2017,148,Artsploitation,0.0,2300000.0,1,1
2017,149,Vanish Films,0.0,1600000.0,1,0
2017,150,Driving With Our Eyes Shut,0.0,1300000.0,1,0
2017,151,The Ashton Times,0.0,300000.0,1,0
